	SMILES	Name
157	N#C/C(=C\c1cccc(OC(=O)c2cccs2)c1)C(N)=O	ZINC00858597
158	Cc1nn(C)c(Cl)c1/C=C/C(=O)NCCC[NH+]1CCCC[C@@H]1C	ZINC73491618
159	Cc1nn(C)c(Cl)c1/C=C/C(=O)NCCC[NH+]1CCCC[C@H]1C	ZINC73491621
160	CC(=O)Nc1ccc(/C=C/C(=O)NCCC[NH+]2CCCC[C@H]2C)cc1	ZINC73491643
161	CC(=O)Nc1ccc(/C=C/C(=O)NCCC[NH+]2CCCC[C@@H]2C)cc1	ZINC73491645
162	COC(=O)c1ccc(/C=C/C(=O)N2CCC[C@H](O)C2)cc1	ZINC73493030
163	COC(=O)c1ccc(/C=C/C(=O)N2CCC[C@@H](O)C2)cc1	ZINC73493031
164	CCCn1c(C)cc(/C=C(/C#N)C(=O)N2CCC[C@H](O)C2)c1C	ZINC73493086
165	CCCn1c(C)cc(/C=C(/C#N)C(=O)N2CCC[C@@H](O)C2)c1C	ZINC73493089
166	O=C(/C=C/c1cc(Cl)c2c(c1)OCCO2)N1CCC[C@H](O)C1	ZINC73493353
167	O=C(/C=C/c1cc(Cl)c2c(c1)OCCO2)N1CCC[C@@H](O)C1	ZINC73493357
168	COc1ccc(N2CCN(C(=O)/C=C/c3ccc(F)cc3)CC2)cc1	ZINC00859279
169	N#C/C(=C\c1ccco1)C(=O)N1CCN(CC(=O)NC2CC2)CC1	ZINC73521332
170	C[C@H](OC(=O)[C@@H](C)NC(=O)/C=C/c1ccccc1)c1ccccn1	ZINC73530726
171	C[C@@H](NC(=O)/C=C/c1ccccc1)C(=O)O[C@H](C)c1ccccn1	ZINC73530728
172	C[C@H](NC(=O)/C=C/c1ccccc1)C(=O)O[C@@H](C)c1ccccn1	ZINC73530733
173	C[C@H](NC(=O)/C=C/c1ccccc1)C(=O)O[C@H](C)c1ccccn1	ZINC73530736
174	Cc1occc1COC(=O)C1=CN2CCS(=O)(=O)N=C2C=C1	ZINC73535060
175	Cc1occc1COC(=O)/C=C/c1ccc(S(=O)(=O)N(C)C)cc1	ZINC73536886
176	O=C(/C=C/c1ccco1)NCCC(=O)Oc1ccc2ccc(=O)oc2c1	ZINC73542976
177	CCNC(=O)C1CCN(C(=O)/C=C/c2ccc(C(=O)OC)cc2)CC1	ZINC73545083
178	CC(C)=CC(=O)NNC(=O)Cc1cccc2ccccc12	ZINC73560783
179	CCOc1ccc(/C=C2/NC(=O)NC2=O)c2ccccc12	ZINC00859967
180	O=C(/C=C/c1ccc(Cl)cc1)NCc1nc(-c2ccncc2)no1	ZINC73561800
181	Cc1ccc(/C=C/C(=O)NCc2nc(-c3ccncc3)no2)c(C)c1	ZINC73562011
182	Cc1c(/C=C(/C#N)C(=O)N[C@@H](C)Cc2cccs2)cc(C#N)n1C	ZINC73562992
