	SMILES	Name
163	C[C@@H](C#N)CN(C)C(=O)C1(c2ccc(Br)cc2)CC1	ZINC49424832
164	Cc1ccnc2nc(C(=O)N(C)C[C@@H](C)C#N)nn12	ZINC49424841
165	Cc1ccnc2nc(C(=O)N(C)C[C@H](C)C#N)nn12	ZINC49424842
166	Cc1nn(C)c(Cl)c1/C=C/C(=O)N(C)C[C@@H](C)C#N	ZINC49424869
167	Cc1nn(C)c(Cl)c1/C=C/C(=O)N(C)C[C@H](C)C#N	ZINC49424870
168	COc1ccc(/C=N/NC(=O)COc2ccccc2C#N)cc1	ZINC03149918
169	Cc1cc(C)n2nc(C(=O)N(C)C[C@@H](C)C#N)nc2n1	ZINC49424903
170	Cc1cc(C)n2nc(C(=O)N(C)C[C@H](C)C#N)nc2n1	ZINC49424905
171	CC(=O)N[C@@H](C(=O)N(C)C[C@H](C)C#N)C1CCCC1	ZINC49424915
172	CC(=O)N[C@@H](C(=O)N(C)C[C@@H](C)C#N)C1CCCC1	ZINC49424917
173	CC(=O)N[C@H](C(=O)N(C)C[C@H](C)C#N)C1CCCC1	ZINC49424918
174	CC(=O)N[C@H](C(=O)N(C)C[C@@H](C)C#N)C1CCCC1	ZINC49424920
175	Cc1noc(C(C)C)c1C(=O)N(C)C[C@@H](C)C#N	ZINC49425074
176	Cc1noc(C(C)C)c1C(=O)N(C)C[C@H](C)C#N	ZINC49425076
177	COc1cccc(/C=N/NC(=O)COc2ccccc2C#N)c1	ZINC03149928
178	CN(C(=O)c1ccc(C(N)=O)nc1)C1(C#N)CCC1	ZINC49425403
179	CS(=O)(=O)Cc1ccc(C(=O)N(CC#N)C2CC2)cc1	ZINC49425742
180	N#CCN(C(=O)c1cccc(-n2cnnn2)c1)C1CC1	ZINC49425744
181	Cc1ccc2c(CC(=O)N(CC#N)C3CC3)coc2c1	ZINC49425764
182	CS(=O)(=O)c1cccc(C(=O)N(CC#N)C2CC2)c1	ZINC49425768
183	CCn1c(C(=O)N(CC#N)C2CC2)cc2ccccc21	ZINC49425842
184	CC(C)Oc1ncc(C(=O)N(CC#N)C2CC2)cc1Cl	ZINC49425852
185	CCc1c(C(=O)N(CC#N)C2CC2)[nH]c(C)c1C(C)=O	ZINC49425877
186	Cc1cc(C)c(/C=C/C(=O)N(CC#N)C2CC2)cc1C	ZINC49425971
187	N#CCC(=O)NNC(=O)C(c1ccccc1)c1ccccc1	ZINC03151864
188	Cc1ccnc2nc(C(=O)N(CC#N)C3CC3)nn12	ZINC49426045
189	CS(=O)(=O)c1ccc(C(=O)N(CC#N)C2CC2)cc1	ZINC49426086
190	N#CCN(C(=O)Cc1csc(-c2ccsc2)n1)C1CC1	ZINC49426096
191	N#CCN(C(=O)Cc1csc(-c2cccs2)n1)C1CC1	ZINC49426151
192	CS(=O)(=O)Cc1cccc(C(=O)N(CC#N)C2CC2)c1	ZINC49426167
193	CCN(CC#N)C(=O)CSCc1nc2ccccc2s1	ZINC49426256
194	CCN(CC#N)C(=O)Cc1csc(-c2ccc(Cl)s2)n1	ZINC49426296
195	CCN(CC#N)C(=O)Cn1ccc2ccc(Cl)cc21	ZINC49426313
196	C=CC(=O)NCc1ccc(C(=O)N(CC)CC#N)cc1	ZINC49426355
197	CCN(CC#N)C(=O)c1c[nH]c(C(=O)N2CCCC2)c1	ZINC49426397
198	CCOc1ccc(N2CCn3c2cc(C)c(C#N)c3=O)cc1	ZINC03152748
199	CCN(CC#N)C(=O)c1ccc(-c2cnco2)cc1	ZINC49426409
200	CCN(CC#N)C(=O)c1sc(-c2ncccn2)nc1C	ZINC49426435
201	CCN(CC#N)C(=O)c1cc(-c2ccccc2)no1	ZINC49426480
202	CCN(CC#N)C(=O)C1CCN(C(=O)NC2CC2)CC1	ZINC49426569
203	CCN(CC#N)C(=O)c1cnc2ccccn2c1=O	ZINC49426571
204	CCN(CC#N)C(=O)c1ccc(-n2cnnn2)c(C)c1	ZINC49426601
205	CCN(CC#N)C(=O)c1ccc(C)c(NS(C)(=O)=O)c1	ZINC49426625
206	CCN(CC#N)C(=O)c1ccc(Cn2cncn2)cc1	ZINC49426678
207	CCN(CC#N)C(=O)/C=C/c1cc(Br)ccc1OC	ZINC49426748
208	CCN(CC#N)C(=O)c1cc(-c2ccccc2)on1	ZINC49426793
209	N#Cc1c(NC(=O)C[NH+]2CCCCC2)sc2c1CCCC2	ZINC00083561
210	Cc1ccc(/C=N/NC(=O)COc2ccccc2C#N)o1	ZINC03153013
211	CCN(CC#N)C(=O)Cn1ncc(=O)c2ccccc21	ZINC49426801
212	CCN(CC#N)C(=O)Cn1c(C)cc2ccccc21	ZINC49426876
213	CCOC(=O)Nc1cccc(C(=O)N(CC)CC#N)c1	ZINC49426881
214	CCOC(=O)Nc1ccc(C(=O)N(CC)CC#N)cc1	ZINC49426882
215	CCN(CC#N)C(=O)CCNC(=O)c1ccccc1C	ZINC49426890
216	CCN(CC#N)C(=O)Cn1c(=O)cnc2ccccc21	ZINC49426899
217	CCN(CC#N)C(=O)Cn1cnc2sccc2c1=O	ZINC49426901
218	N#CCSCC(=O)NC1(c2ccc(Br)cc2)CC1	ZINC49427555
219	C[C@H](NC(=O)c1cccc(C#N)c1)C(=O)NC(C)(C)C	ZINC49428462
220	C[C@@H](NC(=O)c1cccc(C#N)c1)C(=O)NC(C)(C)C	ZINC49428464
221	Cn1c(-c2ccccc2)cc(/C=N/NC(=O)CC#N)c1Cl	ZINC03153555
222	C[C@H](NC(=O)c1ccc(C#N)cc1)C(=O)NC(C)(C)C	ZINC49428532
223	C[C@@H](NC(=O)c1ccc(C#N)cc1)C(=O)NC(C)(C)C	ZINC49428534
224	CC[C@@H](C)NC(=O)[C@@H](C)NC(=O)c1cccc(C#N)c1	ZINC49430536
225	CC[C@H](C)NC(=O)[C@@H](C)NC(=O)c1cccc(C#N)c1	ZINC49430538
226	CC[C@@H](C)NC(=O)[C@H](C)NC(=O)c1cccc(C#N)c1	ZINC49430540
227	CC[C@H](C)NC(=O)[C@H](C)NC(=O)c1cccc(C#N)c1	ZINC49430542
228	CC[C@@H](C)NC(=O)[C@@H](C)NC(=O)c1ccc(C#N)cc1	ZINC49430630
229	CC[C@H](C)NC(=O)[C@@H](C)NC(=O)c1ccc(C#N)cc1	ZINC49430631
230	CC[C@@H](C)NC(=O)[C@H](C)NC(=O)c1ccc(C#N)cc1	ZINC49430633
231	CC[C@H](C)NC(=O)[C@H](C)NC(=O)c1ccc(C#N)cc1	ZINC49430635
232	N#Cc1cccnc1NCCOc1ccc(Br)cc1	ZINC49432399
233	N#Cc1ccc(NCCOc2ccc(Br)cc2)nc1	ZINC49432403
234	CCN(CC#N)S(=O)(=O)c1ccc(OC)cc1C	ZINC49442920
235	CCN(CC#N)S(=O)(=O)c1cc(C(=O)OC)ccc1C	ZINC49442953
236	CC(C)CN(C)S(=O)(=O)c1ccc(Cl)c(C#N)c1	ZINC49443456
237	CC(C)(C#N)C(=O)NCCOc1ccc(Br)cc1	ZINC49451560
238	CC(=O)Nc1ccc(/C=C\C(=O)[C@@H](C#N)c2ccccn2)cc1	ZINC49456813
239	CC(=O)Nc1ccc(/C=C/C(=O)[C@@H](C#N)c2ccccn2)cc1	ZINC49456814
240	C[C@H]1C(C#N)=C(SCC(N)=O)NC2=C1C(=O)CC(C)(C)C2	ZINC03154065
241	CC(=O)Nc1ccc(/C=C\C(=O)[C@H](C#N)c2ccccn2)cc1	ZINC49456815
242	CC(=O)Nc1ccc(/C=C/C(=O)[C@H](C#N)c2ccccn2)cc1	ZINC49456816
243	CC(C)NC(=O)CSc1ccccc1C(=O)[C@@H](C#N)c1ccccn1	ZINC49456881
244	CC(C)NC(=O)CSc1ccccc1C(=O)[C@H](C#N)c1ccccn1	ZINC49456882
245	N#C[C@H](C(=O)C1(c2ccccc2)CCC1)c1ccccn1	ZINC49457221
246	N#C[C@@H](C(=O)C1(c2ccccc2)CCC1)c1ccccn1	ZINC49457222
247	CS(=O)(=O)N1CCCC[C@@H]1C(=O)[C@@H](C#N)c1ccccn1	ZINC49457265
248	CS(=O)(=O)N1CCCC[C@H]1C(=O)[C@@H](C#N)c1ccccn1	ZINC49457266
249	N#C[C@@H](C(=O)Cc1ccc(OC(F)(F)F)cc1)c1ccccn1	ZINC49457449
250	N#C[C@H](C(=O)Cc1ccc(OC(F)(F)F)cc1)c1ccccn1	ZINC49457450
251	C[C@@H]1C(C#N)=C(SCC(N)=O)NC2=C1C(=O)CC(C)(C)C2	ZINC03154066
252	N#C[C@@H](C(=O)COc1ccc(C(F)(F)F)cc1)c1ccccn1	ZINC49457455
253	N#C[C@H](C(=O)COc1ccc(C(F)(F)F)cc1)c1ccccn1	ZINC49457456
254	COc1cc(OC)c2cc(C(=O)[C@@H](C#N)c3ccccn3)[nH]c2c1OC	ZINC49458434
255	COc1cc(OC)c2cc(C(=O)[C@H](C#N)c3ccccn3)[nH]c2c1OC	ZINC49458436
256	CC(C)(C)c1noc(CCCC(=O)[C@@H](C#N)c2ccccn2)n1	ZINC49458487
257	CC(C)(C)c1noc(CCCC(=O)[C@H](C#N)c2ccccn2)n1	ZINC49458489
258	N#C[C@H](C(=O)Cc1cc2ccccc2[nH]c1=O)c1ccccn1	ZINC49458633
259	N#C[C@@H](C(=O)Cc1cc2ccccc2[nH]c1=O)c1ccccn1	ZINC49458635
260	CSCc1nnc(SCC(=O)NC2(C#N)CCCC2)o1	ZINC49458763
261	N#C[C@@H](C(=O)CCC(=O)c1ccc(F)cc1F)c1ccccn1	ZINC49458964
262	CN(CCC#N)c1ccc(C=C2C(=O)NC(=S)NC2=O)cc1	ZINC03157686
263	N#C[C@H](C(=O)CCC(=O)c1ccc(F)cc1F)c1ccccn1	ZINC49458966
264	N#Cc1ccccc1NC(=O)C(=O)NCC1(CO)CC1	ZINC49462183
265	N#Cc1ccc(Cl)cc1NC(=O)C(=O)NCC1(CO)CC1	ZINC49462305
266	C[C@H](NC(=O)C1(C#N)CCCC1)C(=O)N1CCCC1	ZINC49464659
267	C[C@@H](NC(=O)C1(C#N)CCCC1)C(=O)N1CCCC1	ZINC49464662
268	CNC(=O)C1CCC(NC(=O)C2(C#N)CCCC2)CC1	ZINC49466189
269	C#CCN(Cc1ccc(C#N)cc1)Cc1ccco1	ZINC49470187
270	N#Cc1cccc(NC(=O)CCCn2cccc2)c1	ZINC49470737
271	CC(C)(C#N)C(=O)NCc1csc(Br)c1	ZINC49475811
272	CC(C)NC(=O)NNC(=O)CCc1ccc(C#N)cc1	ZINC49477110
273	CCOC(=O)NC(=O)/C(C#N)=C/c1ccc(N(C)C)cc1	ZINC03161736
274	C=CCN(Cc1cccc(C#N)c1)C(=O)NC(C)C	ZINC49477376
275	CN(C(=O)CNc1ccccc1Cl)C1(C#N)CCC1	ZINC49478788
276	N#CC1(C(=O)NCC(=O)Nc2nccs2)CCCC1	ZINC49478975
277	CCCN(C)C(=O)c1cc(C2CC2)nc(SC)c1C#N	ZINC49479208
278	CC(C)[NH+]1CCC[C@H](CNC(=O)C(C)(C)C#N)C1	ZINC49479494
279	CC(C)[NH+]1CCC[C@@H](CNC(=O)C(C)(C)C#N)C1	ZINC49479495
280	CCCN(CC#N)Cn1nc(N2CCOCC2)sc1=S	ZINC49480060
281	CCC[NH+](C)[C@@H](C)C(=O)Nc1sc2c(c1C#N)CCC2	ZINC49480365
282	CCC[NH+](C)[C@H](C)C(=O)Nc1sc2c(c1C#N)CCC2	ZINC49480366
283	CCC[NH+](C)CC(=O)Nc1sc2c(c1C#N)CCCC2	ZINC49480460
284	N#CCC(=O)NNC(=S)Nc1ccc(F)cc1	ZINC03161789
285	N#Cc1cccc(CN2CC(c3nc(-c4cccnc4)no3)C2)c1	ZINC49483599
286	COc1ccccc1C/C([O-])=C(\C#N)C(=O)NCc1ccccc1	ZINC49486833
287	CCCCc1noc(CNc2cc(C#N)ccc2C)n1	ZINC49488068
288	CCCc1noc(CNc2cc(C#N)ccc2C)n1	ZINC49488121
289	Cc1ccc(C#N)cc1NCc1nc(C2CC2)no1	ZINC49488124
290	Cc1ccc(C#N)cc1NCC(=O)NC(=O)NC1CC1	ZINC49488195
291	CC(C)=C[C@@H]1[C@H](C(=O)[C@@H](C#N)C(=O)NCc2ccccc2)C1(C)C	ZINC49488470
